sequence number,asset,time (from exchange),ask,ask size,bid,bid size
598173512108130628,EIGEN-USD-SWAP-LIN,1747491408904,1.1932,20985.6,1.188,1.188
630173512271890018,WIF-USD-SWAP-LIN,1747491408895,0.9475,9871.0,0.9435,0.9435
102473977887595580,BROCCOLI3-USD-SWAP-LIN,1747491408936,0.012701,166196.0,0.012431,0.012431
600173512271038112,1000PEPE-USD-SWAP-LIN,1747491408948,0.012351,1535411.0,0.012297,0.012297
765173511948853230,PURPE-USD-SWAP-LIN,1747491408916,0.07984,64574.0,0.07983,0.07983
107574565978960360,LetsBONK-USD-SWAP-LIN,1747491409001,0.0377,177376.0,0.03738,0.03738
440173512300497119,LDO-USD-SWAP-LIN,1747491409074,0.9316,22868.0,0.9278,0.9278
738173511997828416,ZEUS-USD-SWAP-LIN,1747491409023,0.2528,109704.0,0.2514,0.2514
745173511978069532,AIXBT-USD-SWAP-LIN,1747491409025,0.165765,149778.0,0.164943,0.164943
100173512386555364,OX-USD-SWAP-LIN,1747491409067,0.00086,17704545.0,0.00081,0.00081
630173512271890019,WIF-USD-SWAP-LIN,1747491408995,0.9475,9871.0,0.9435,0.9435
598173512108130629,EIGEN-USD-SWAP-LIN,1747491409005,1.1932,20985.6,1.188,1.188
765173511948853231,PURPE-USD-SWAP-LIN,1747491409017,0.07984,64574.0,0.07983,0.07983
102473977887595581,BROCCOLI3-USD-SWAP-LIN,1747491409037,0.012701,166196.0,0.012431,0.012431
600173512271038113,1000PEPE-USD-SWAP-LIN,1747491409048,0.012351,1535411.0,0.012297,0.012297
107574565978960361,LetsBONK-USD-SWAP-LIN,1747491409101,0.0377,177376.0,0.03738,0.03738
100173512386555365,OX-USD-SWAP-LIN,1747491409167,0.00086,17704545.0,0.00081,0.00081
630173512271890020,WIF-USD-SWAP-LIN,1747491409096,0.9475,9871.0,0.9435,0.9435
738173511997828417,ZEUS-USD-SWAP-LIN,1747491409124,0.2528,109704.0,0.2514,0.2514
745173511978069533,AIXBT-USD-SWAP-LIN,1747491409125,0.165765,149778.0,0.164943,0.164943
440173512300497120,LDO-USD-SWAP-LIN,1747491409175,0.9316,22868.0,0.9278,0.9278
598173512108130630,EIGEN-USD-SWAP-LIN,1747491409105,1.1932,20985.6,1.188,1.188
765173511948853232,PURPE-USD-SWAP-LIN,1747491409117,0.07984,64574.0,0.07983,0.07983
102473977887595582,BROCCOLI3-USD-SWAP-LIN,1747491409137,0.012701,166196.0,0.012431,0.012431
600173512271038114,1000PEPE-USD-SWAP-LIN,1747491409148,0.012351,1535411.0,0.012297,0.012297
107574565978960362,LetsBONK-USD-SWAP-LIN,1747491409201,0.0377,177376.0,0.03738,0.03738
440173512300497121,LDO-USD-SWAP-LIN,1747491409275,0.9316,22868.0,0.9278,0.9278
738173511997828418,ZEUS-USD-SWAP-LIN,1747491409224,0.2528,109704.0,0.2514,0.2514
630173512271890021,WIF-USD-SWAP-LIN,1747491409196,0.9475,9871.0,0.9435,0.9435
100173512386555366,OX-USD-SWAP-LIN,1747491409268,0.00086,17704545.0,0.00081,0.00081
745173511978069534,AIXBT-USD-SWAP-LIN,1747491409225,0.165765,149778.0,0.164943,0.164943
598173512108130631,EIGEN-USD-SWAP-LIN,1747491409205,1.1932,20985.6,1.188,1.188
765173511948853233,PURPE-USD-SWAP-LIN,1747491409217,0.07984,64574.0,0.07983,0.07983
600173512271038115,1000PEPE-USD-SWAP-LIN,1747491409248,0.012351,1535411.0,0.012297,0.012297
102473977887595583,BROCCOLI3-USD-SWAP-LIN,1747491409237,0.012701,166196.0,0.012431,0.012431
107574565978960363,LetsBONK-USD-SWAP-LIN,1747491409301,0.0377,177376.0,0.03738,0.03738
738173511997828419,ZEUS-USD-SWAP-LIN,1747491409324,0.2528,109704.0,0.2514,0.2514
440173512300497122,LDO-USD-SWAP-LIN,1747491409375,0.9316,22868.0,0.9278,0.9278
745173511978069535,AIXBT-USD-SWAP-LIN,1747491409326,0.165765,149778.0,0.164943,0.164943
598173512108130632,EIGEN-USD-SWAP-LIN,1747491409305,1.1932,20985.6,1.188,1.188
630173512271890022,WIF-USD-SWAP-LIN,1747491409296,0.9475,9871.0,0.9435,0.9435
100173512386555367,OX-USD-SWAP-LIN,1747491409368,0.00086,17704545.0,0.00081,0.00081
765173511948853234,PURPE-USD-SWAP-LIN,1747491409318,0.07984,64574.0,0.07983,0.07983
600173512271038116,1000PEPE-USD-SWAP-LIN,1747491409349,0.012351,1535411.0,0.012297,0.012297
102473977887595584,BROCCOLI3-USD-SWAP-LIN,1747491409338,0.012701,166196.0,0.012431,0.012431
107574565978960364,LetsBONK-USD-SWAP-LIN,1747491409402,0.0377,177376.0,0.03738,0.03738
738173511997828420,ZEUS-USD-SWAP-LIN,1747491409424,0.2528,109704.0,0.2514,0.2514
100173512386555368,OX-USD-SWAP-LIN,1747491409469,0.00086,17704545.0,0.00081,0.00081
630173512271890023,WIF-USD-SWAP-LIN,1747491409397,0.9475,9871.0,0.9435,0.9435
440173512300497123,LDO-USD-SWAP-LIN,1747491409475,0.9316,22868.0,0.9278,0.9278
745173511978069536,AIXBT-USD-SWAP-LIN,1747491409426,0.165765,149778.0,0.164943,0.164943
598173512108130633,EIGEN-USD-SWAP-LIN,1747491409406,1.1932,20985.6,1.188,1.188
102473977887595585,BROCCOLI3-USD-SWAP-LIN,1747491409438,0.012701,166196.0,0.012431,0.012431
600173512271038117,1000PEPE-USD-SWAP-LIN,1747491409449,0.012351,1535411.0,0.012297,0.012297
765173511948853235,PURPE-USD-SWAP-LIN,1747491409418,0.07984,64574.0,0.07983,0.07983
107574565978960365,LetsBONK-USD-SWAP-LIN,1747491409502,0.0377,177376.0,0.03738,0.03738
440173512300497124,LDO-USD-SWAP-LIN,1747491409576,0.9316,22868.0,0.9278,0.9278
745173511978069537,AIXBT-USD-SWAP-LIN,1747491409527,0.165765,149778.0,0.164943,0.164943
100173512386555369,OX-USD-SWAP-LIN,1747491409569,0.00086,17704545.0,0.00081,0.00081
630173512271890024,WIF-USD-SWAP-LIN,1747491409497,0.9475,9871.0,0.9435,0.9435
738173511997828421,ZEUS-USD-SWAP-LIN,1747491409525,0.2528,109704.0,0.2514,0.2514
598173512108130634,EIGEN-USD-SWAP-LIN,1747491409506,1.1932,20985.6,1.188,1.188
765173511948853236,PURPE-USD-SWAP-LIN,1747491409518,0.07984,64574.0,0.07983,0.07983
102473977887595586,BROCCOLI3-USD-SWAP-LIN,1747491409538,0.012701,166196.0,0.012431,0.012431
600173512271038118,1000PEPE-USD-SWAP-LIN,1747491409549,0.012351,1535411.0,0.012297,0.012297
107574565978960366,LetsBONK-USD-SWAP-LIN,1747491409602,0.0377,177376.0,0.03738,0.03738
738173511997828422,ZEUS-USD-SWAP-LIN,1747491409625,0.2528,109704.0,0.2514,0.2514
100173512386555370,OX-USD-SWAP-LIN,1747491409670,0.00086,17704545.0,0.00081,0.00081
745173511978069538,AIXBT-USD-SWAP-LIN,1747491409627,0.165765,149778.0,0.164943,0.164943
630173512271890025,WIF-USD-SWAP-LIN,1747491409597,0.9475,9871.0,0.9435,0.9435
440173512300497125,LDO-USD-SWAP-LIN,1747491409676,0.9316,22868.0,0.9278,0.9278
600173512271038119,1000PEPE-USD-SWAP-LIN,1747491409650,0.012351,1535411.0,0.012297,0.012297
765173511948853237,PURPE-USD-SWAP-LIN,1747491409619,0.07984,64574.0,0.07983,0.07983
598173512108130635,EIGEN-USD-SWAP-LIN,1747491409606,1.1932,20985.6,1.188,1.188
102473977887595587,BROCCOLI3-USD-SWAP-LIN,1747491409639,0.012701,166196.0,0.012431,0.012431
107574565978960367,LetsBONK-USD-SWAP-LIN,1747491409702,0.0377,177376.0,0.03738,0.03738
440173512300497126,LDO-USD-SWAP-LIN,1747491409776,0.9316,22868.0,0.9278,0.9278
745173511978069539,AIXBT-USD-SWAP-LIN,1747491409727,0.165765,149778.0,0.164943,0.164943
100173512386555371,OX-USD-SWAP-LIN,1747491409770,0.00086,17704545.0,0.00081,0.00081
738173511997828423,ZEUS-USD-SWAP-LIN,1747491409725,0.2528,109704.0,0.2514,0.2514
630173512271890026,WIF-USD-SWAP-LIN,1747491409697,0.9475,9871.0,0.9435,0.9435
102473977887595588,BROCCOLI3-USD-SWAP-LIN,1747491409739,0.012701,166196.0,0.012431,0.012431
765173511948853238,PURPE-USD-SWAP-LIN,1747491409719,0.07984,64574.0,0.07983,0.07983
600173512271038120,1000PEPE-USD-SWAP-LIN,1747491409750,0.012351,1535411.0,0.012297,0.012297
598173512108130636,EIGEN-USD-SWAP-LIN,1747491409707,1.1932,20985.6,1.188,1.188
107574565978960368,LetsBONK-USD-SWAP-LIN,1747491409803,0.0377,177376.0,0.03738,0.03738
630173512271890027,WIF-USD-SWAP-LIN,1747491409798,0.9475,9871.0,0.9435,0.9435
100173512386555372,OX-USD-SWAP-LIN,1747491409871,0.00086,17704545.0,0.00081,0.00081
745173511978069540,AIXBT-USD-SWAP-LIN,1747491409828,0.165765,149778.0,0.164943,0.164943
440173512300497127,LDO-USD-SWAP-LIN,1747491409877,0.9316,22868.0,0.9278,0.9278
738173511997828424,ZEUS-USD-SWAP-LIN,1747491409826,0.2528,109704.0,0.2514,0.2514
598173512108130637,EIGEN-USD-SWAP-LIN,1747491409807,1.1932,20985.6,1.188,1.188
765173511948853239,PURPE-USD-SWAP-LIN,1747491409819,0.07984,64574.0,0.07983,0.07983
102473977887595589,BROCCOLI3-USD-SWAP-LIN,1747491409839,0.012701,166196.0,0.012431,0.012431
600173512271038121,1000PEPE-USD-SWAP-LIN,1747491409850,0.012351,1535411.0,0.012297,0.012297
107574565978960369,LetsBONK-USD-SWAP-LIN,1747491409903,0.0377,177376.0,0.03738,0.03738
630173512271890028,WIF-USD-SWAP-LIN,1747491409898,0.9475,9871.0,0.9435,0.9435
738173511997828425,ZEUS-USD-SWAP-LIN,1747491409926,0.2528,109704.0,0.2514,0.2514
745173511978069541,AIXBT-USD-SWAP-LIN,1747491409928,0.165765,149778.0,0.164943,0.164943
765173511948853240,PURPE-USD-SWAP-LIN,1747491409920,0.07984,64574.0,0.07983,0.07983
100173512386555373,OX-USD-SWAP-LIN,1747491409971,0.00086,17704545.0,0.00081,0.00081
440173512300497128,LDO-USD-SWAP-LIN,1747491409977,0.9316,22868.0,0.9278,0.9278
598173512108130638,EIGEN-USD-SWAP-LIN,1747491409907,1.1932,20985.6,1.188,1.188
600173512271038122,1000PEPE-USD-SWAP-LIN,1747491409950,0.012351,1535411.0,0.012297,0.012297
102473977887595590,BROCCOLI3-USD-SWAP-LIN,1747491409940,0.012701,166196.0,0.012431,0.012431
107574565978960370,LetsBONK-USD-SWAP-LIN,1747491410003,0.0377,177376.0,0.03738,0.03738
102473977887596065,BROCCOLI3-USD-SWAP-LIN,1747491457598,0.012701,166196.0,0.012431,0.012431
100173512386555847,OX-USD-SWAP-LIN,1747491457611,0.00086,17704545.0,0.00081,0.00081
102473977887596066,BROCCOLI3-USD-SWAP-LIN,1747491457698,0.012701,166196.0,0.012431,0.012431
100173512386555848,OX-USD-SWAP-LIN,1747491457711,0.00086,17704545.0,0.00081,0.00081
102473977887596067,BROCCOLI3-USD-SWAP-LIN,1747491457798,0.012701,166196.0,0.012431,0.012431
100173512386555849,OX-USD-SWAP-LIN,1747491457812,0.00086,17704545.0,0.00081,0.00081
102473977887596068,BROCCOLI3-USD-SWAP-LIN,1747491457898,0.012701,166196.0,0.012431,0.012431
100173512386555850,OX-USD-SWAP-LIN,1747491457912,0.00086,17704545.0,0.00081,0.00081
102473977887596069,BROCCOLI3-USD-SWAP-LIN,1747491457999,0.012701,166196.0,0.012431,0.012431
100173512386555851,OX-USD-SWAP-LIN,1747491458013,0.00086,17704545.0,0.00081,0.00081
102473977887596070,BROCCOLI3-USD-SWAP-LIN,1747491458099,0.012701,166196.0,0.012431,0.012431
100173512386555852,OX-USD-SWAP-LIN,1747491458113,0.00086,17704545.0,0.00081,0.00081
102473977887596071,BROCCOLI3-USD-SWAP-LIN,1747491458199,0.012701,166196.0,0.012431,0.012431
100173512386555853,OX-USD-SWAP-LIN,1747491458214,0.00086,17704545.0,0.00081,0.00081
102473977887596072,BROCCOLI3-USD-SWAP-LIN,1747491458300,0.012701,166196.0,0.012431,0.012431
100173512386555854,OX-USD-SWAP-LIN,1747491458314,0.00086,17704545.0,0.00081,0.00081
102473977887596073,BROCCOLI3-USD-SWAP-LIN,1747491458400,0.012701,166196.0,0.012431,0.012431
100173512386555855,OX-USD-SWAP-LIN,1747491458415,0.00086,17704545.0,0.00081,0.00081
102473977887596074,BROCCOLI3-USD-SWAP-LIN,1747491458500,0.012701,166196.0,0.012431,0.012431
100173512386555856,OX-USD-SWAP-LIN,1747491458515,0.00086,17704545.0,0.00081,0.00081
440173512300497717,LDO-USD-SWAP-LIN,1747491469066,0.9326,30244.0,0.9288,0.9288
738173511997829015,ZEUS-USD-SWAP-LIN,1747491469116,0.2532,109819.0,0.2518,0.2518
765173511948853830,PURPE-USD-SWAP-LIN,1747491469126,0.07984,64574.0,0.07983,0.07983
107574565978960959,LetsBONK-USD-SWAP-LIN,1747491469055,0.03828,181784.0,0.03827,0.03827
745173511978070130,AIXBT-USD-SWAP-LIN,1747491469043,0.165903,109197.0,0.165081,0.165081
598173512108131228,EIGEN-USD-SWAP-LIN,1747491469085,1.1955,7853.9,1.1897,1.1897
630173512271890618,WIF-USD-SWAP-LIN,1747491469087,0.948,8430.0,0.944,0.944
600173512271038712,1000PEPE-USD-SWAP-LIN,1747491469109,0.012359,2110026.0,0.012305,0.012305
102473977887596075,BROCCOLI3-USD-SWAP-LIN,1747491458601,0.012701,166196.0,0.012431,0.012431
100173512386555857,OX-USD-SWAP-LIN,1747491458616,0.00086,17704545.0,0.00081,0.00081
745173511978070131,AIXBT-USD-SWAP-LIN,1747491469144,0.165903,109197.0,0.165081,0.165081
598173512108131229,EIGEN-USD-SWAP-LIN,1747491469185,1.1955,7853.9,1.1897,1.1897
440173512300497718,LDO-USD-SWAP-LIN,1747491469166,0.9326,30244.0,0.9288,0.9288
765173511948853831,PURPE-USD-SWAP-LIN,1747491469226,0.07984,64574.0,0.07983,0.07983
107574565978960960,LetsBONK-USD-SWAP-LIN,1747491469155,0.03828,181784.0,0.03827,0.03827
738173511997829016,ZEUS-USD-SWAP-LIN,1747491469216,0.2532,109819.0,0.2518,0.2518
630173512271890619,WIF-USD-SWAP-LIN,1747491469187,0.948,8430.0,0.944,0.944
600173512271038713,1000PEPE-USD-SWAP-LIN,1747491469209,0.012359,2110026.0,0.012305,0.012305
102473977887596076,BROCCOLI3-USD-SWAP-LIN,1747491458701,0.012701,166196.0,0.012431,0.012431
100173512386555858,OX-USD-SWAP-LIN,1747491458716,0.00086,17704545.0,0.00081,0.00081
107574565978960961,LetsBONK-USD-SWAP-LIN,1747491469256,0.03828,181784.0,0.03827,0.03827
738173511997829017,ZEUS-USD-SWAP-LIN,1747491469316,0.2532,109819.0,0.2518,0.2518
745173511978070132,AIXBT-USD-SWAP-LIN,1747491469244,0.165903,109197.0,0.165081,0.165081
440173512300497719,LDO-USD-SWAP-LIN,1747491469267,0.9326,30244.0,0.9288,0.9288
765173511948853832,PURPE-USD-SWAP-LIN,1747491469327,0.07984,64574.0,0.07983,0.07983
598173512108131230,EIGEN-USD-SWAP-LIN,1747491469285,1.1955,7853.9,1.1897,1.1897
630173512271890620,WIF-USD-SWAP-LIN,1747491469287,0.948,8430.0,0.944,0.944
600173512271038714,1000PEPE-USD-SWAP-LIN,1747491469310,0.012359,2110026.0,0.012305,0.012305
102473977887596077,BROCCOLI3-USD-SWAP-LIN,1747491458801,0.012701,166196.0,0.012431,0.012431
100173512386555859,OX-USD-SWAP-LIN,1747491458817,0.00086,17704545.0,0.00081,0.00081
765173511948853833,PURPE-USD-SWAP-LIN,1747491469427,0.07984,64574.0,0.07983,0.07983
598173512108131231,EIGEN-USD-SWAP-LIN,1747491469385,1.1955,7853.9,1.1897,1.1897
107574565978960962,LetsBONK-USD-SWAP-LIN,1747491469356,0.03828,181784.0,0.03827,0.03827
745173511978070133,AIXBT-USD-SWAP-LIN,1747491469344,0.165903,109197.0,0.165081,0.165081
440173512300497720,LDO-USD-SWAP-LIN,1747491469367,0.9326,30244.0,0.9288,0.9288
738173511997829018,ZEUS-USD-SWAP-LIN,1747491469417,0.2532,109819.0,0.2518,0.2518
630173512271890621,WIF-USD-SWAP-LIN,1747491469388,0.948,8430.0,0.944,0.944
600173512271038715,1000PEPE-USD-SWAP-LIN,1747491469410,0.012359,2110026.0,0.012305,0.012305
102473977887596078,BROCCOLI3-USD-SWAP-LIN,1747491458902,0.012701,166196.0,0.012431,0.012431
100173512386555860,OX-USD-SWAP-LIN,1747491458917,0.00086,17704545.0,0.00081,0.00081
440173512300497721,LDO-USD-SWAP-LIN,1747491469467,0.9326,30244.0,0.9288,0.9288
738173511997829019,ZEUS-USD-SWAP-LIN,1747491469517,0.2532,109819.0,0.2518,0.2518
765173511948853834,PURPE-USD-SWAP-LIN,1747491469527,0.07984,64574.0,0.07983,0.07983
107574565978960963,LetsBONK-USD-SWAP-LIN,1747491469456,0.03828,181784.0,0.03827,0.03827
745173511978070134,AIXBT-USD-SWAP-LIN,1747491469445,0.165903,109197.0,0.165081,0.165081
598173512108131232,EIGEN-USD-SWAP-LIN,1747491469486,1.1955,7853.9,1.1897,1.1897
630173512271890622,WIF-USD-SWAP-LIN,1747491469488,0.948,8430.0,0.944,0.944
600173512271038716,1000PEPE-USD-SWAP-LIN,1747491469510,0.012359,2110026.0,0.012305,0.012305
102473977887596079,BROCCOLI3-USD-SWAP-LIN,1747491459002,0.012701,166196.0,0.012431,0.012431
100173512386555861,OX-USD-SWAP-LIN,1747491459018,0.00086,17704545.0,0.00081,0.00081
745173511978070135,AIXBT-USD-SWAP-LIN,1747491469545,0.165903,109197.0,0.165081,0.165081
598173512108131233,EIGEN-USD-SWAP-LIN,1747491469586,1.1955,7853.9,1.1897,1.1897
440173512300497722,LDO-USD-SWAP-LIN,1747491469568,0.9326,30244.0,0.9288,0.9288
765173511948853835,PURPE-USD-SWAP-LIN,1747491469628,0.07984,64574.0,0.07983,0.07983
107574565978960964,LetsBONK-USD-SWAP-LIN,1747491469556,0.03828,181784.0,0.03827,0.03827
738173511997829020,ZEUS-USD-SWAP-LIN,1747491469617,0.2532,109819.0,0.2518,0.2518
630173512271890623,WIF-USD-SWAP-LIN,1747491469588,0.948,8430.0,0.944,0.944
600173512271038717,1000PEPE-USD-SWAP-LIN,1747491469610,0.012359,2110026.0,0.012305,0.012305
102473977887596080,BROCCOLI3-USD-SWAP-LIN,1747491459102,0.012701,166196.0,0.012431,0.012431
100173512386555862,OX-USD-SWAP-LIN,1747491459118,0.00086,17704545.0,0.00081,0.00081
107574565978960965,LetsBONK-USD-SWAP-LIN,1747491469657,0.03828,181784.0,0.03827,0.03827
745173511978070136,AIXBT-USD-SWAP-LIN,1747491469645,0.165903,109197.0,0.165081,0.165081
440173512300497723,LDO-USD-SWAP-LIN,1747491469668,0.9326,30244.0,0.9288,0.9288
765173511948853836,PURPE-USD-SWAP-LIN,1747491469728,0.07984,64574.0,0.07983,0.07983
598173512108131234,EIGEN-USD-SWAP-LIN,1747491469686,1.1955,7853.9,1.1897,1.1897
738173511997829021,ZEUS-USD-SWAP-LIN,1747491469718,0.2532,109819.0,0.2518,0.2518
630173512271890624,WIF-USD-SWAP-LIN,1747491469689,0.948,8430.0,0.944,0.944
600173512271038718,1000PEPE-USD-SWAP-LIN,1747491469711,0.012359,2110026.0,0.012305,0.012305
102473977887596081,BROCCOLI3-USD-SWAP-LIN,1747491459203,0.012701,166196.0,0.012431,0.012431
100173512386555863,OX-USD-SWAP-LIN,1747491459219,0.00086,17704545.0,0.00081,0.00081
107574565978960966,LetsBONK-USD-SWAP-LIN,1747491469757,0.03828,181784.0,0.03827,0.03827
745173511978070137,AIXBT-USD-SWAP-LIN,1747491469746,0.165903,109197.0,0.165081,0.165081
765173511948853837,PURPE-USD-SWAP-LIN,1747491469828,0.07984,64574.0,0.07983,0.07983
440173512300497724,LDO-USD-SWAP-LIN,1747491469768,0.9326,30244.0,0.9288,0.9288
598173512108131235,EIGEN-USD-SWAP-LIN,1747491469787,1.1955,7853.9,1.1897,1.1897
738173511997829022,ZEUS-USD-SWAP-LIN,1747491469818,0.2532,109819.0,0.2518,0.2518
630173512271890625,WIF-USD-SWAP-LIN,1747491469789,0.948,8430.0,0.944,0.944
600173512271038719,1000PEPE-USD-SWAP-LIN,1747491469811,0.012359,2110026.0,0.012305,0.012305
102473977887596082,BROCCOLI3-USD-SWAP-LIN,1747491459303,0.012701,166196.0,0.012431,0.012431
100173512386555864,OX-USD-SWAP-LIN,1747491459319,0.00086,17704545.0,0.00081,0.00081
107574565978960967,LetsBONK-USD-SWAP-LIN,1747491469857,0.03828,181784.0,0.03827,0.03827
745173511978070138,AIXBT-USD-SWAP-LIN,1747491469846,0.165903,109197.0,0.165081,0.165081
440173512300497725,LDO-USD-SWAP-LIN,1747491469868,0.9326,30244.0,0.9288,0.9288
598173512108131236,EIGEN-USD-SWAP-LIN,1747491469887,1.1955,7853.9,1.1897,1.1897
765173511948853838,PURPE-USD-SWAP-LIN,1747491469928,0.07984,64574.0,0.07983,0.07983
738173511997829023,ZEUS-USD-SWAP-LIN,1747491469918,0.2532,109819.0,0.2518,0.2518
630173512271890626,WIF-USD-SWAP-LIN,1747491469889,0.948,8430.0,0.944,0.944
600173512271038720,1000PEPE-USD-SWAP-LIN,1747491469911,0.012359,2110026.0,0.012305,0.012305
102473977887596083,BROCCOLI3-USD-SWAP-LIN,1747491459403,0.012701,166196.0,0.012431,0.012431
100173512386555865,OX-USD-SWAP-LIN,1747491459420,0.00086,17704545.0,0.00081,0.00081
107574565978960968,LetsBONK-USD-SWAP-LIN,1747491469957,0.03828,181784.0,0.03827,0.03827
745173511978070139,AIXBT-USD-SWAP-LIN,1747491469946,0.165903,109197.0,0.165081,0.165081
598173512108131237,EIGEN-USD-SWAP-LIN,1747491469987,1.1955,7853.9,1.1897,1.1897
765173511948853839,PURPE-USD-SWAP-LIN,1747491470029,0.07984,64574.0,0.07983,0.07983
440173512300497726,LDO-USD-SWAP-LIN,1747491469969,0.9326,30244.0,0.9288,0.9288
738173511997829024,ZEUS-USD-SWAP-LIN,1747491470019,0.2532,109819.0,0.2518,0.2518
630173512271890627,WIF-USD-SWAP-LIN,1747491469990,0.948,8430.0,0.944,0.944
600173512271038721,1000PEPE-USD-SWAP-LIN,1747491470011,0.012359,2110026.0,0.012305,0.012305
102473977887596084,BROCCOLI3-USD-SWAP-LIN,1747491459504,0.012701,166196.0,0.012431,0.012431
100173512386555866,OX-USD-SWAP-LIN,1747491459520,0.00086,17704545.0,0.00081,0.00081
745173511978070140,AIXBT-USD-SWAP-LIN,1747491470047,0.165903,109197.0,0.165081,0.165081
765173511948853840,PURPE-USD-SWAP-LIN,1747491470129,0.07984,64574.0,0.07983,0.07983
440173512300497727,LDO-USD-SWAP-LIN,1747491470069,0.9326,30244.0,0.9288,0.9288
598173512108131238,EIGEN-USD-SWAP-LIN,1747491470087,1.1955,7853.9,1.1897,1.1897
107574565978960969,LetsBONK-USD-SWAP-LIN,1747491470058,0.03828,181784.0,0.03827,0.03827
738173511997829025,ZEUS-USD-SWAP-LIN,1747491470119,0.2532,109819.0,0.2518,0.2518
630173512271890628,WIF-USD-SWAP-LIN,1747491470090,0.948,8430.0,0.944,0.944
600173512271038722,1000PEPE-USD-SWAP-LIN,1747491470112,0.012359,2110026.0,0.012305,0.012305
102473977887596085,BROCCOLI3-USD-SWAP-LIN,1747491459604,0.012701,166196.0,0.012431,0.012431
100173512386555867,OX-USD-SWAP-LIN,1747491459621,0.00086,17704545.0,0.00081,0.00081
765173511948853841,PURPE-USD-SWAP-LIN,1747491470229,0.07984,64574.0,0.07983,0.07983
598173512108131239,EIGEN-USD-SWAP-LIN,1747491470188,1.1955,7853.9,1.1897,1.1897
107574565978960970,LetsBONK-USD-SWAP-LIN,1747491470158,0.03828,181784.0,0.03827,0.03827
440173512300497728,LDO-USD-SWAP-LIN,1747491470169,0.9326,30244.0,0.9288,0.9288
745173511978070141,AIXBT-USD-SWAP-LIN,1747491470147,0.165903,109197.0,0.165081,0.165081
738173511997829026,ZEUS-USD-SWAP-LIN,1747491470219,0.2532,109819.0,0.2518,0.2518
630173512271890629,WIF-USD-SWAP-LIN,1747491470190,0.948,8430.0,0.944,0.944
600173512271038723,1000PEPE-USD-SWAP-LIN,1747491470212,0.012359,2110026.0,0.012305,0.012305
102473977887596086,BROCCOLI3-USD-SWAP-LIN,1747491459704,0.012701,166196.0,0.012431,0.012431
100173512386555868,OX-USD-SWAP-LIN,1747491459721,0.00086,17704545.0,0.00081,0.00081
598173512108131240,EIGEN-USD-SWAP-LIN,1747491470288,1.1955,7853.9,1.1897,1.1897
440173512300497729,LDO-USD-SWAP-LIN,1747491470270,0.9326,30244.0,0.9288,0.9288
745173511978070142,AIXBT-USD-SWAP-LIN,1747491470248,0.165903,109197.0,0.165081,0.165081
107574565978960971,LetsBONK-USD-SWAP-LIN,1747491470258,0.03828,181784.0,0.03827,0.03827
765173511948853842,PURPE-USD-SWAP-LIN,1747491470330,0.07984,64574.0,0.07983,0.07983
738173511997829027,ZEUS-USD-SWAP-LIN,1747491470319,0.2532,109819.0,0.2518,0.2518
630173512271890630,WIF-USD-SWAP-LIN,1747491470290,0.948,8430.0,0.944,0.944
600173512271038724,1000PEPE-USD-SWAP-LIN,1747491470312,0.012359,2110026.0,0.012305,0.012305
102473977887596087,BROCCOLI3-USD-SWAP-LIN,1747491459805,0.012701,166196.0,0.012431,0.012431
100173512386555869,OX-USD-SWAP-LIN,1747491459822,0.00086,17704545.0,0.00081,0.00081
440173512300497730,LDO-USD-SWAP-LIN,1747491470370,0.9326,30244.0,0.9288,0.9288
107574565978960972,LetsBONK-USD-SWAP-LIN,1747491470358,0.03828,181784.0,0.03827,0.03827
765173511948853843,PURPE-USD-SWAP-LIN,1747491470430,0.07984,64574.0,0.07983,0.07983
745173511978070143,AIXBT-USD-SWAP-LIN,1747491470348,0.165903,109197.0,0.165081,0.165081
598173512108131241,EIGEN-USD-SWAP-LIN,1747491470388,1.1955,7853.9,1.1897,1.1897
738173511997829028,ZEUS-USD-SWAP-LIN,1747491470420,0.2532,109819.0,0.2518,0.2518
630173512271890631,WIF-USD-SWAP-LIN,1747491470391,0.948,8430.0,0.944,0.944
600173512271038725,1000PEPE-USD-SWAP-LIN,1747491470412,0.012359,2110026.0,0.012305,0.012305
102473977887596088,BROCCOLI3-USD-SWAP-LIN,1747491459905,0.012701,166196.0,0.012431,0.012431
100173512386555870,OX-USD-SWAP-LIN,1747491459922,0.00086,17704545.0,0.00081,0.00081
107574565978960973,LetsBONK-USD-SWAP-LIN,1747491470459,0.03828,181784.0,0.03827,0.03827
745173511978070144,AIXBT-USD-SWAP-LIN,1747491470448,0.165903,109197.0,0.165081,0.165081
598173512108131242,EIGEN-USD-SWAP-LIN,1747491470489,1.1955,7853.9,1.1897,1.1897
765173511948853844,PURPE-USD-SWAP-LIN,1747491470530,0.07984,64574.0,0.07983,0.07983
440173512300497731,LDO-USD-SWAP-LIN,1747491470470,0.9326,30244.0,0.9288,0.9288
738173511997829029,ZEUS-USD-SWAP-LIN,1747491470520,0.2532,109819.0,0.2518,0.2518
630173512271890632,WIF-USD-SWAP-LIN,1747491470491,0.948,8430.0,0.944,0.944
600173512271038726,1000PEPE-USD-SWAP-LIN,1747491470513,0.012359,2110026.0,0.012305,0.012305
102473977887596089,BROCCOLI3-USD-SWAP-LIN,1747491460005,0.012701,166196.0,0.012431,0.012431
